,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,Unnamed: 18
700,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,2849.0,2849.0,0.0,7237.0,2.54,1447.22,10473549.8,
701,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,1521.5,1521.5,0.0,48475.5,31.86,1295.48,62799118.38,
702,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5950000,Semilla de cebolla,136.0,136.0,0.0,136.0,1.0,8000.0,1088000.0,
703,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5980000,Centeno forrajero en verde,133.0,133.0,0.0,2870.0,21.58,309.88,889350.0,
704,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,12.0,12.0,0.0,68.5,5.71,1000.0,68500.0,
705,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),29.0,25.0,4.0,1342.0,53.68,984.5,1321199.0,
706,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,2.0,2.0,0.0,26.0,13.0,1900.0,49400.0,
707,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,6.0,6.0,0.0,48.0,8.0,2000.0,96000.0,
708,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,18.0,14.0,4.0,224.0,16.0,1000.0,224000.0,
709,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,18.0,18.0,0.0,335.46,18.64,1829.26,613644.0,
710,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,7780000,Nabo,0.5,0.5,0.0,4.0,8.0,5000.0,20000.0,
711,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,4.0,4.0,0.0,32.0,8.0,2500.0,80000.0,
712,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,8240000,Perejil,0.5,0.5,0.0,3.0,6.0,1000.0,3000.0,
713,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,1.0,1.0,0.0,5.0,5.0,3500.0,17500.0,
714,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,305.5,305.5,0.0,6808.0,22.28,337.5,2297710.7,
715,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,12343.0,12296.0,47.0,57746.62,4.7,1242.64,71758314.6,
716,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9090000,Triticale forrajero en verde,340.0,340.0,0.0,10111.0,29.74,340.33,3441100.0,
717,2001,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,7020.0,6979.0,41.0,284847.91,40.82,471.83,134399102.5,
718,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5480000,Avena forrajera achicalada,305.0,305.0,0.0,875.2,2.87,1062.06,929517.57,
719,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,2.25,2.25,0.0,13.8,6.13,240.0,3312.0,
720,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,20.0,20.0,0.0,5.0,0.25,6000.0,30000.0,
721,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,59.0,59.0,0.0,37.3,0.63,2400.0,89520.0,
722,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8780000,Sorgo forrajero achicalado,19.0,19.0,0.0,19.0,1.0,1200.0,22800.0,
723,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,15.0,15.0,0.0,8.25,0.55,2200.0,18150.0,
724,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9030000,Trigo forrajero seco,369.0,369.0,0.0,292.42,0.79,1400.0,409388.0,
725,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9050000,Trigo grano,215.0,215.0,0.0,151.75,0.71,2070.05,314129.91,
726,2001,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,3.0,3.0,0.0,90.0,30.0,250.0,22500.0,
727,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,10.75,10.75,0.0,80.25,7.47,1981.93,159049.67,
728,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5070000,Ajo,2.5,2.5,0.0,7.5,3.0,10000.0,75000.0,
729,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,32131.18,31375.59,755.59,85021.49,2.71,2874.66,244407477.68,
730,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5480000,Avena forrajera achicalada,3092.5,3092.5,0.0,10206.31,3.3,1008.99,10298084.69,
731,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5510000,Avena grano,2781.0,2781.0,0.0,8362.5,3.01,1563.14,13071736.34,
732,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,7.5,7.5,0.0,70.25,9.37,2109.25,148175.0,
733,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,7085.0,7085.0,0.0,18410.14,2.6,4075.45,75029672.91,
734,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,274.5,260.5,14.0,3482.5,13.37,3092.09,10768187.74,
735,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,37.25,37.25,0.0,409.75,11.0,1120.81,459250.0,
736,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,280.0,280.0,0.0,5810.34,20.75,2959.35,17194829.68,
737,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5890000,Cebada forrajera achicalada,20.0,20.0,0.0,110.0,5.5,1300.0,143000.0,
738,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5920000,Cebada grano,300.0,300.0,0.0,482.0,1.61,1735.0,836270.0,
739,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,3126.5,3125.5,1.0,105094.04,33.62,1300.88,136714731.02,
740,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,1.25,1.25,0.0,11.25,9.0,5000.0,56250.0,
741,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6110000,Chile seco,3163.0,3147.0,16.0,6833.7,2.17,17071.2,116659487.28,
742,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,18481.5,17383.5,1098.0,381835.2,21.97,2334.13,891252483.24,
743,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,14.5,14.5,0.0,54.5,3.76,931.19,50750.0,
744,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),20.5,20.5,0.0,444.0,21.66,1150.0,510599.8,
745,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,1.0,1.0,0.0,38.0,38.0,4000.0,152000.0,
746,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6410000,Coquia,20.0,20.0,0.0,800.0,40.0,510.0,408000.0,
747,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6440000,Crisantemo,4.0,4.0,0.0,30.5,7.63,13549.18,413249.99,
748,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,29.0,29.0,0.0,498.0,17.17,3048.19,1518000.0,
749,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,75.0,75.0,0.0,1200.0,16.0,3500.0,4200000.0,
750,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,4.0,4.0,0.0,28.0,7.0,2500.0,70000.0,
751,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,20895.0,20357.0,538.0,24231.13,1.19,6555.03,158835762.77,
752,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6900000,Garbanzo grano,36.0,36.0,0.0,35.1,0.98,9521.37,334200.0,
753,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,81.0,81.0,0.0,1265.0,15.62,1316.36,1665200.0,
754,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,41.75,41.75,0.0,731.0,17.51,2508.34,1833598.0,
755,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,13084.0,12779.0,305.0,443704.1,34.72,278.22,123446855.86,
756,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,59127.5,58904.5,223.0,442617.64,7.51,1229.35,544132737.95,
757,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,1463.5,1427.5,36.0,44308.44,31.04,3286.57,145622727.59,
758,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7790000,Nabo forrajero,0.5,0.5,0.0,2.5,5.0,1000.0,2500.0,
759,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,5145.0,5145.0,0.0,183581.0,35.68,3352.43,615442783.47,
760,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,58.0,56.0,2.0,1036.0,18.5,1202.12,1245399.2,
761,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8240000,Perejil,0.5,0.5,0.0,2.5,5.0,500.0,1250.0,
762,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,1.5,1.5,0.0,9.0,6.0,3777.78,34000.0,
763,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,5497.5,5357.5,140.0,146636.9,27.37,729.18,106925154.23,
764,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,33.5,31.5,2.0,99.6,3.16,3638.55,362400.0,
765,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8780000,Sorgo forrajero achicalado,673.0,673.0,0.0,6540.0,9.72,511.46,3344952.0,
766,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,8411.23,8399.23,12.0,238956.76,28.45,269.86,64485124.06,
767,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,6516.0,6516.0,0.0,35587.1,5.46,955.37,33998842.26,
768,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8830000,Soya,39.0,39.0,0.0,78.6,2.02,2876.34,226080.0,
769,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1187.5,1114.5,73.0,23906.34,21.45,3027.45,72375253.0,
770,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,491.0,480.0,11.0,5652.51,11.78,2750.88,15549360.78,
771,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,9050000,Trigo grano,336.0,336.0,0.0,2184.0,6.5,1500.0,3276000.0,
772,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,13.5,13.5,0.0,195.0,14.44,2435.9,474999.6,
773,2001,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,25.5,25.5,0.0,1062.5,41.67,553.88,588499.48,
774,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5480000,Avena forrajera achicalada,204754.5,184183.0,20571.5,391125.04,2.12,844.43,330277507.31,
775,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5510000,Avena grano,57393.0,52482.0,4911.0,51775.35,0.99,1528.15,79120405.53,
776,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,167.0,149.0,18.0,128.1,0.86,8064.79,1033099.6,
777,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,30.0,30.0,0.0,300.0,10.0,750.0,225000.0,
778,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,9263.0,6768.0,2495.0,5628.5,0.83,1621.3,9125461.02,
779,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,145771.0,128159.5,17611.5,59451.65,0.46,5909.55,351332693.75,
780,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,31.0,31.0,0.0,10.7,0.35,2000.0,21400.0,
781,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,32080.0,24109.0,7971.0,291641.0,12.1,218.22,63642801.36,
782,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,202205.5,168036.5,34169.0,214797.47,1.28,1600.47,343776211.3,
783,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,3525.0,3495.0,30.0,20473.0,5.86,7046.26,144258130.1,
784,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,8780000,Sorgo forrajero achicalado,13475.5,7797.5,5678.0,19596.45,2.51,373.94,7327848.0,
785,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,258.0,258.0,0.0,4334.0,16.8,310.13,1344100.0,
786,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,1886.0,1517.0,369.0,858.0,0.57,1078.32,925200.0,
787,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,171.0,171.0,0.0,338.7,1.98,750.0,254025.0,
788,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,139.0,139.0,0.0,142.2,1.02,1542.21,219302.0,
789,2001,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,24.0,0.0,24.0,0.0,0.0,0.0,0.0,
790,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,55743.25,55717.25,0.0,789163.23,14.16,942.44,743741864.45,
791,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,20.0,20.0,0.0,584.0,29.2,658.9,384797.6,
792,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6010000,Cereza,21.0,1.0,0.0,2.0,2.0,6500.0,13000.0,
793,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,70.5,60.5,0.0,178.7,2.95,7991.05,1428000.0,
794,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,1293.0,1247.0,0.0,23812.0,19.1,4512.43,107450000.0,
795,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,50.0,0.0,0.0,0.0,0.0,0.0,0.0,
796,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6810000,Frambuesa,5.0,1.0,0.0,1.2,1.2,7000.0,8400.0,
797,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6820000,Fresa,30.0,30.0,0.0,490.8,16.36,12000.0,5889600.0,
798,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,21531.9,20993.4,0.0,279804.8,13.33,2702.63,756207723.52,
799,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,274.0,274.0,0.0,2285.5,8.34,2000.0,4571000.0,
800,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7910000,Nopal forrajero,12.0,12.0,0.0,555.0,46.25,1600.0,888000.0,
801,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
802,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,27520.91,27474.91,0.0,40091.14,1.46,10811.98,433464450.73,
803,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,8010000,Orégano,56.0,52.0,0.0,138.1,2.66,9000.0,1242900.0,
804,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,8230000,Pera,163.5,163.5,0.0,1695.5,10.37,2973.4,5041400.0,
805,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,8330000,Pistache,55.0,15.0,0.0,9.0,0.6,20000.0,180000.0,
806,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,90.0,90.0,0.0,1324.5,14.72,900.0,1192050.0,
807,2001,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1348.0,1348.0,0.0,50642.4,37.57,432.38,21896812.0,
808,2001,8,Chihuahua,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,1355.0,1127.0,0.0,8493.0,7.54,2837.53,24099165.57,
809,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,167.0,167.0,0.0,2048.0,12.26,3991.21,8173998.08,
810,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,116.0,116.0,0.0,1282.0,11.05,4302.41,5515689.62,
811,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,201.0,201.0,0.0,2513.0,12.5,5401.7,13574472.1,
812,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,69.0,69.0,0.0,799.0,11.58,3500.0,2796500.0,
813,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),68.0,68.0,0.0,750.0,11.03,3904.0,2928000.0,
814,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,144.0,144.0,0.0,2006.0,13.93,4678.02,9384108.12,
815,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,186.0,186.0,0.0,2281.0,12.26,3755.94,8567299.14,
816,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,80.0,80.0,0.0,308.5,3.86,3776.33,1164997.8,
817,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,64.0,64.0,0.0,911.0,14.23,3861.68,3517990.48,
818,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,32.0,32.0,0.0,192.0,6.0,2000.0,384000.0,
819,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,8580000,Romerito,262.0,262.0,0.0,1611.0,6.15,2267.22,3652491.42,
820,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200201,Tonelada,9170000,Verdolaga,27.0,27.0,0.0,189.0,7.0,4720.37,892149.93,
821,2001,9,Ciudad de México / DF,1,Otoño-Invierno,1,Riego,200206,Planta,6780000,Flores,21.0,21.0,0.0,1260000.0,60000.0,10.0,12600000.0,
822,2001,9,Ciudad de México / DF,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,103.0,101.0,2.0,252.5,2.5,5940.59,1499998.98,
823,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,135.0,135.0,0.0,1551.0,11.49,3937.13,6106488.63,
824,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,5370000,Apio,92.0,92.0,0.0,1165.0,12.66,4300.0,5009500.0,
825,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,43.0,43.0,0.0,401.0,9.33,3442.64,1380498.64,
826,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,167.0,167.0,0.0,2129.0,12.75,4848.28,10321988.12,
827,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,65.0,65.0,0.0,738.0,11.35,3000.0,2214000.0,
828,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,28.0,28.0,0.0,231.0,8.25,6129.87,1415999.97,
829,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),58.0,58.0,0.0,672.0,11.59,3500.0,2352000.0,
830,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,109.0,109.0,0.0,1461.5,13.41,4979.47,7277495.41,
831,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,210.0,210.0,0.0,2468.0,11.75,3450.0,8514600.0,
832,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,7110000,Haba verde,4.0,4.0,0.0,14.0,3.5,3650.0,51100.0,
833,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,31.0,31.0,0.0,81.0,2.61,4876.54,394999.74,
834,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,89.0,89.0,0.0,1234.5,13.87,3500.0,4320750.0,
835,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,69.0,69.0,0.0,309.0,4.48,1978.96,611498.64,
836,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,8580000,Romerito,125.0,125.0,0.0,728.0,5.82,2744.5,1997996.0,
837,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,9170000,Verdolaga,25.0,25.0,0.0,127.0,5.08,4100.0,520700.0,
838,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,6.0,6.0,0.0,72.0,12.0,3000.0,216000.0,
839,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200203,Gruesa,5230000,Alhelí,2.0,2.0,0.0,1200.0,600.0,30.0,36000.0,
840,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200206,Planta,6260000,Clavel,2.5,2.5,0.0,125000.0,50000.0,8.0,1000000.0,
841,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200206,Planta,6780000,Flores,12.0,12.0,0.0,600000.0,50000.0,10.0,6000000.0,
842,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200206,Planta,6920000,Geranio,12.0,12.0,0.0,600000.0,50000.0,10.0,6000000.0,
843,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200206,Planta,7900000,Nochebuena,13.0,13.0,0.0,650000.0,50000.0,25.0,16250000.0,
844,2001,9,Ciudad de México / DF,2,Primavera-Verano,1,Riego,200206,Planta,8620000,Rosa,8.0,8.0,0.0,400000.0,50000.0,10.0,4000000.0,
845,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,5010000,Acelga,1.0,1.0,0.0,11.0,11.0,3000.0,33000.0,
846,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,5340000,Amaranto,292.0,292.0,0.0,257.0,0.88,12325.68,3167699.76,
847,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,8223.0,8223.0,0.0,37394.8,4.55,1157.52,43285228.9,
848,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,5740000,Calabacita,79.0,79.0,0.0,881.0,11.15,3000.0,2643000.0,
849,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,14.0,14.0,0.0,150.0,10.71,8000.0,1200000.0,
850,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),5.0,5.0,0.0,71.0,14.2,3300.0,234300.0,
851,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6330000,Coliflor,3.0,3.0,0.0,42.0,14.0,5000.0,210000.0,
852,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6540000,Ebo (janamargo o veza),236.0,236.0,0.0,1033.0,4.38,2000.0,2066000.0,
853,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6610000,Elote,1052.0,1052.0,0.0,6824.0,6.49,1794.72,12247169.28,
854,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6670000,Espinaca,103.0,103.0,0.0,1232.0,11.96,3280.0,4040960.0,
855,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,397.6,397.6,0.0,313.55,0.79,11059.55,3467721.9,
856,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,7110000,Haba verde,380.4,380.4,0.0,976.13,2.57,3500.0,3416455.0,
857,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,7170000,Hortalizas,5.0,5.0,0.0,12.5,2.5,4000.0,50000.0,
858,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,7330000,Lechuga,26.0,26.0,0.0,334.0,12.85,3000.0,1002000.0,
859,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,522.0,522.0,0.0,13665.0,26.18,1000.0,13665000.0,
860,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,7598.0,7598.0,0.0,12654.48,1.67,2000.0,25308960.0,
861,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,451.0,451.0,0.0,6318.0,14.01,3800.0,24008400.0,
862,2001,9,Ciudad de México / DF,2,Primavera-Verano,2,Temporal,200201,Tonelada,8170000,Pastos y praderas seco,239.0,239.0,0.0,3330.0,13.93,2000.0,6660000.0,
